u,v,key,road_name,highway,length,betweenness
5215130674,1561789432,0,,secondary_link,33.43729764031684,0.00010605348695911936
4606930584,243713191,0,Teck Whye Lane,residential,139.65068448704088,0.00010603958187816323
1702189225,1702051828,0,Begonia Road,tertiary,21.57898619714031,0.00010602354306117652
610739203,610739303,0,Short Street,residential,142.44411726705903,0.00010602115797949019
392296111,392296087,0,Chee Hoon Avenue,residential,238.50663486718878,0.00010601836356173622
5178447614,244133378,0,Hillview Avenue,residential,14.281326997713583,0.00010599317188310992
5175011438,5175011437,0,Telok Blangah Street 31,residential,13.70797730553099,0.00010596493972845356
5272427500,5272427493,0,,residential,169.87887946466913,0.0001059566674984055
365302015,232105741,0,North Bridge Road,secondary,55.494098194903714,0.00010595484087030799
1729345496,1704227665,0,Angullia Park,residential,54.7974624541611,0.00010595406681125622
891394888,891394899,0,Tuas View Circuit,unclassified,157.75705101852122,0.00010594009209070402
246800772,8153290963,0,"Dickenson Hill Road, Banda Street",residential,115.11594172591772,0.0001059389528904771
2274884765,411679984,0,Punggol Drive,tertiary,43.676322507432296,0.00010593032210811555
4606871877,4606871872,0,,tertiary_link,44.157981880309386,0.00010592802587947263
3846201911,1885907579,0,Jalan Ahmad Ibrahim,motorway_link,19.996503572298842,0.00010592376025078477
888319421,881802478,0,Redhill Close,residential,99.72640437076807,0.00010591811142361876
4734911132,1864054740,0,Tuas Link 4,unclassified,33.442590569667395,0.00010590703499679394
1885907579,246626610,0,Jalan Ahmad Ibrahim,motorway_link,38.172282374981265,0.00010586900675835333
244138855,244139545,0,Lim Chu Kang Lane 6,residential,603.7893508846262,0.00010585449592888188
5015083916,4005499798,0,,secondary_link,57.39048511439658,0.00010584001702631499
243680767,5015699385,0,Tampines Street 41,residential,4.992671634786162,0.00010581235050119526
566225444,6817853736,0,Bukit Merah Central,residential,337.52313420711744,0.00010581157436215841
992571712,243678947,0,Tampines Street 43,residential,8.883814626071324,0.00010580836225847574
3344723302,243998738,0,Sungei Kadut Street 6,residential,13.880102234555357,0.00010580416368111472
1389166353,1389166276,0,Grove Crescent,residential,127.56412282370312,0.00010580122463510544
1820026530,1820026502,0,Tampines Road,secondary,35.596182555312566,0.0001057662810172555
247189791,1741076735,0,Toh Tuck Road,tertiary,61.75451439675851,0.00010575720726152401
891394888,4606872850,0,Tuas View Circuit,unclassified,115.26332228066104,0.00010575543417836345
378632394,4459073896,0,Jalan Mulia,residential,12.563076607074894,0.00010572158321057703
1119642649,5014444582,0,Ayer Rajah Crescent,residential,130.38132610163984,0.00010570883677198356
5286341236,3105751760,0,Lorong Chuan,tertiary,13.257468811983053,0.00010568728711483997
1819977235,1819977285,0,,primary_link,83.35523899936757,0.00010568606289858565
1307382155,246623268,0,Jalan Buroh,primary,13.882618413839639,0.00010567951064259803
5015083908,4005499798,0,Sengkang West Way,secondary,34.78296823198499,0.00010564675951180319
1711614600,1711614602,0,Seletar Close,residential,40.9607765117857,0.00010563575177688831
6819994599,247043852,0,Clemenceau Avenue North,secondary,10.36225823513673,0.00010563558438345812
4745441753,4600847758,0,Peck Seah Street,residential,189.60698397213736,0.000105618697665565
1389166408,1389166285,0,Grove Drive,residential,69.32540778180861,0.00010556562709574952
4604820866,4598671867,0,Sumang Walk,residential,556.5618435583073,0.00010554350420022663
5256677372,885616091,0,Tanjong Penjuru,secondary,432.0269551349041,0.00010546376655034715
1188594607,1188594610,0,Yunnan Crescent,residential,77.53749247785582,0.00010544117863745576
4598784968,1601017000,0,Jalan Isnin,residential,56.26674623668441,0.00010542234002118073
4600486029,7130270244,0,Yishun Avenue 11,secondary,523.3620264728585,0.00010541083917718868
1201719375,5014445982,0,Guok Avenue,residential,10.004829352494085,0.00010533546051091554
392296045,392296159,0,Jalan Bahasa,residential,139.71043643713426,0.0001053319393087087
4602946758,4602946755,0,Yishun Avenue 11,secondary,8.781854902905767,0.00010532949661759394
10603520680,1369046929,0,Bukit Batok West Avenue 8,residential,352.3440296277919,0.00010532072186684182
247432252,3060512755,0,Defu Lane 4,residential,240.62320630091867,0.00010528700380996704
10289118312,237418975,0,Holland Village Way,residential,282.13771991825297,0.00010525813705546603
388122018,388122034,0,Buckley Road,residential,29.91356032257512,0.00010525257449875543
244139515,244139542,0,Lim Chu Kang Lane 6C,residential,543.1690493406346,0.00010523741172729269
11247495901,11247434195,0,Champions Way,residential,158.61781500499302,0.00010523177389658627
4606931507,243713061,0,Choa Chu Kang Avenue 4,tertiary,10.565026782891687,0.00010522452631854435
439986648,439986651,0,,trunk_link,117.10268729693166,0.00010522413987906911
8785062489,1110900254,0,Woodlands Street 13,residential,548.9790817307075,0.00010521689231841339
242948450,3865151153,0,Compassvale Drive,tertiary,31.016829019460857,0.00010521507754705724
1880250630,5667042243,0,Commonwealth Avenue West,primary,362.8833219889731,0.00010520350481571273
4724860609,4724860612,0,,tertiary_link,51.87288788545811,0.00010519337694817777
5173446157,4459074493,0,"Willow Avenue, Cedar Avenue",residential,385.804321767186,0.00010519246951169376
254626397,254626396,0,Eastwood Green,residential,34.722598094447896,0.00010516366947493737
1539944086,1539888324,0,Commerce Street,tertiary,95.26873346791464,0.00010512863063177301
4675206319,4675206318,0,Bedok Road,secondary,30.98394360835866,0.00010510009165516145
7495834879,7495834880,0,Hume Avenue,residential,77.97000852500547,0.00010503014207874889
5014445980,239707196,0,Heng Mui Keng Terrace,residential,10.736891902146093,0.0001050242213335965
244500521,1111079695,0,Riverside Road,primary,569.8386808495084,0.00010501112826912133
369154055,369126500,0,Rivervale Link,tertiary,17.52226327380842,0.0001050045493121632
11166665059,11166665058,0,Tengah Garden Walk,residential,13.597899492635023,0.0001050043157842744
3905778922,4598671864,0,Punggol Central,secondary,38.7866127244578,0.0001049945482551909
1499405312,1499405313,0,Lorong Pisang Emas,residential,188.02902392236146,0.000104977374382976
232119579,4602578377,0,North Bridge Road,secondary,132.43889686138863,0.00010497279143423054
244502023,244502003,0,Mandai Road,motorway_link,35.090027170623,0.00010496439318138962
1431933800,1711519031,0,Lilac Road,residential,70.68198259621488,0.00010496046941008667
4602579489,233801486,0,Prinsep Street,residential,13.759674078478646,0.00010488469516045509
259759556,1998478827,0,Sennett Road,residential,43.985907069400085,0.00010488195158906282
1532403917,1532404004,0,Kenya Crescent,residential,156.36273758334644,0.00010483623938676539
7013949951,254668810,0,Aljunied Crescent,residential,4.713453892143895,0.0001048191555605051
2375711367,2375711374,0,Kerong Walk,residential,65.12164681692829,0.00010481801394058893
2641802025,2640908205,0,Minbu Road,residential,23.67939081528628,0.00010481282939414853
392296153,392296134,0,Jalan Bahasa,residential,95.9223247053729,0.0001047671137242536
425482415,425482400,0,Walmer Drive,residential,137.48197469554918,0.00010476628115254365
1617421503,4733003080,0,Dover Avenue,tertiary,285.7427251079911,0.000104757477669595
1474202006,236740711,0,Woodlands Road,primary,75.79225221259672,0.00010474929428244288
1298433959,842295461,0,West Coast Green,residential,187.12519437369806,0.0001047486734672018
309070809,10270965356,0,Florence Road,residential,31.499260479250363,0.00010474573531139443
7037843795,7066418568,0,Bedok North Street 4,residential,8.472218889847962,0.00010474195991099843
4606172481,4606172475,0,,secondary_link,64.17914539000523,0.00010473312032054842
4602352791,4602352388,0,,residential,38.135340795417264,0.00010470164474907955
246621413,246621429,0,Shipyard Road,residential,1094.2566820126694,0.00010469896797394123
4701852787,4701853090,0,,secondary_link,40.200651146890664,0.00010469157142139175
4598515835,4598515838,0,Martin Road,tertiary,17.16205198687075,0.00010468624374059454
4602352386,4401950211,0,Sembawang Road,primary,12.174714964199605,0.0001046854046746615
1119592076,1119592088,0,Westbourne Road,residential,52.86537146459571,0.00010468438791937426
5014446519,1236201765,0,Yung An Road,residential,91.10021238646519,0.00010466262566812767
244492323,4607048153,0,Woodlands Avenue 7,primary,28.60090423258891,0.00010465497772304698
5166391857,5015699464,0,Bishan Street 15,residential,36.26983438715372,0.00010460697537136994
2327257415,2657129619,0,Dorset Road,residential,113.66564183640602,0.00010459367176978004
2061123566,2061123567,0,Lorong L Telok Kurau,residential,62.94604458837193,0.00010458978962587305
366226496,366226231,0,Paya Lebar Crescent,residential,21.308622644221323,0.00010458371170754553
1707142172,1707142171,0,Begonia Drive,residential,78.83968116920013,0.00010457821389894603
593774779,593774756,0,Fourth Street,residential,105.72477062637859,0.0001045734595122461
1188594610,1188594607,0,Yunnan Crescent,residential,77.53749247785582,0.00010452069483350785
425482400,425482421,0,Lichfield Road,residential,68.24950660269215,0.00010451980093189114
1119647353,1119647358,0,Biomedical Grove,residential,10.299189611836368,0.00010446343483216792
3978169950,4684431440,0,Pine Lane,residential,5.511790795637445,0.00010445121790553203
1318459125,1318459114,0,Jasmine Road,residential,59.91934865101108,0.00010444932592605434
1412282686,5014445621,0,Toh Tuck Place,residential,7.122141233600758,0.00010443622634620641
4709369124,4709369127,0,,primary_link,61.467926723634726,0.00010443195793679018
2061118330,2061118333,0,Tembeling Road,residential,73.86322905286441,0.00010436676219800516
388538833,239914567,0,Dunsfold Drive,residential,97.55103620930616,0.00010436583035638664
2824399819,2824399825,0,,secondary_link,29.459617992778593,0.00010436429518031124
1864383373,247048706,0,Telok Blangah Heights,residential,45.76071342706596,0.00010435625701597553
4685912634,4685912642,0,,residential,19.68440547601177,0.00010434276660722803
7686844867,242966584,0,Anchorvale Link,residential,27.478943945386504,0.00010433999505326172
1379774372,310231428,0,Pioneer Road,primary,187.4532287350967,0.00010433015139752193
6344448377,1363237883,0,"Perak Road, Chitty Road",residential,124.89046422292647,0.00010432354784918285
639567873,2085370516,0,Lasia Avenue,residential,58.332217346132374,0.00010428478985911269
2101481927,4592877958,0,Bedok North Avenue 3,secondary,57.288430487493414,0.00010427893965368526
5601058315,5601065825,0,Bedok North Avenue 4,residential,24.974327653695433,0.00010424041375184064
5254653365,5254294730,0,Jurong West Street 92,residential,7.662712691136027,0.00010422621391812967
1854311930,5211667728,0,,primary_link,34.62438026187492,0.00010419748138627645
1411348476,1411348574,0,Seletar Court,residential,33.734169332567326,0.00010418908339436783
1707142171,1707142172,0,Begonia Drive,residential,78.83968116920013,0.00010418286972443052
626301779,626301778,0,Coronation Drive,residential,90.49334038525608,0.00010417273616741168
310431213,310431218,0,Faber Grove,residential,100.70688657367366,0.00010413744056359561
246141065,246141068,0,Chin Bee Drive,residential,86.90066267725322,0.00010411612473578083
1499405321,1499405313,0,Lorong Pisang Udang,residential,70.94559878910964,0.00010411317027909033
313931635,313931608,0,Chu Lin Road,residential,151.56253533232365,0.00010410660926869353
6906348926,9540165443,0,Fernvale Street,tertiary,8.407643928291636,0.00010409797098176118
388126908,1791609792,0,Gilstead Road,residential,47.459613406465216,0.0001040906480484128
1720720678,2122058337,0,Kampong Java Road,tertiary,94.98517084940184,0.00010406676099627296
2099122391,1114938200,0,Saint Thomas Walk,residential,299.48342483939064,0.00010405892491248026
1711536790,425311515,0,Gerald Crescent,residential,173.9073816810203,0.0001040485313303016
4593195751,5689382226,0,Sin Ming Walk,residential,48.578695607776815,0.00010404782308415535
6281637337,6281637338,0,Tampines Street 85,residential,11.714340494953099,0.00010404742637456948
10164950466,10164950468,0,Lorong 5 Toa Payoh,residential,8.359094857749426,0.00010403707464190077
1531170840,9497676344,0,Upper Serangoon Road,primary,43.4684855859052,0.00010402764110299294
258024051,258023982,0,Lorong Stangee,residential,34.93038571084636,0.00010401235213723592
258305493,258305511,0,Fowlie Road,residential,73.81379756492926,0.00010400795782034732
247653127,5841391983,0,Ang Mo Kio Industrial Park 2A,residential,6.151332190503899,0.00010398426076507549
7675825945,7675825946,0,Tampines Street 81,residential,8.559115884269433,0.0001039774458288524
4155399064,4155399065,0,,unclassified,36.46913532296835,0.0001039625228671507
388538871,388538863,0,Jalan Girang,residential,54.39714050794765,0.00010395125380197822
4738344320,1301909323,0,Jalan Bahar,primary,15.204259650398479,0.00010391114529217907
554037804,472730475,0,Tras Street,residential,90.80211124961178,0.00010390537434652203
4602981934,577489735,0,Kinta Road,residential,180.47587917858633,0.00010390225486780006
10867790869,10867790883,0,Potong Pasir Avenue 1,residential,7.331693144053644,0.0001038877172285537
247749665,247749662,0,Orange Grove Road,tertiary,140.98292426220388,0.00010388011200047994
6149379304,246580980,0,International Business Park,unclassified,98.14894820214384,0.00010386334276019207
6547768753,6547768752,0,Potong Pasir Avenue 2,residential,7.984137064770079,0.00010386291535796659
1301909323,4738344319,0,Jalan Bahar,primary,15.245366855534895,0.00010385806765551608
248018507,1090465507,0,Bishan Place,residential,199.12519703800723,0.0001038561853604809
10695495433,5187353835,0,Bus-only corridor,tertiary_link,17.33889422686091,0.00010384961880252001
411679976,368920397,0,Edgedale Plains,residential,18.519079513721085,0.00010382106691859422
1849457941,1849457934,0,Jalan Lapang,residential,87.29685819952807,0.00010381268391431113
386364119,4134925439,0,Tampines Central 3,residential,9.130090933896337,0.00010380565021765648
1140325003,1140308220,0,Namly Place,residential,73.80592638748736,0.00010380484562874725
4459074547,243415183,0,Sector B Sin Ming Industrial Estate,unclassified,10.420642546515323,0.0001037733317830555
4280395493,259399280,0,Jalan Kembangan,residential,31.643149376106717,0.0001037729146763651
254643958,243671016,0,Sims Drive,tertiary,20.39436216469862,0.00010376595003052654
240707978,3973527731,0,,primary_link,30.07812190415939,0.00010370592888010923
4592960149,4592960151,0,Sembawang Hills Drive,residential,75.89802917776828,0.0001036958272824835
367516399,367454925,0,Chestnut Crescent,residential,138.38501963553549,0.0001036921637334271
1711614602,1711614600,0,Seletar Close,residential,40.9607765117857,0.00010360434668833637
5015083974,386364119,0,Tampines Central 1,residential,7.763458389915185,0.00010360059337196938
5841391955,240026767,0,Lorong Chuan,tertiary,10.275027082948892,0.00010359521733482284
5173235001,7168049102,0,Claymore Hill,residential,236.1093387639953,0.00010357521674991863
1119592348,1119592074,0,Woking Road,residential,420.6179700331454,0.00010356376875370484
4658610410,4600208419,0,,primary_link,53.489867525791425,0.00010355767166349424
4723233656,244919036,0,Yishun Avenue 7,primary,60.9993749246416,0.00010354303004611919
4745629737,246155725,0,Jurong West Avenue 5,tertiary,9.147029638902904,0.00010351716754401087
4600773947,4710833672,0,,primary_link,22.912986416122553,0.0001035121657405181
9726333513,9726333516,0,,secondary_link,32.53728890085459,0.00010346453887871288
5014445624,247189802,0,Toh Tuck Terrace,residential,7.768173755127406,0.00010344404037254386
4604283133,1150197074,0,Eunos Crescent,residential,9.79980812269355,0.00010336713929563892
256107709,4636769466,0,Greenfield Drive,residential,98.41093621260536,0.00010335042732862865
5015699651,842290278,0,Pandan Avenue,tertiary,286.03086071851016,0.0001033385772111991
4701852781,4701852782,0,Hougang Street 61,secondary,12.724359985549887,0.00010332269145422581
1318459125,1318459246,0,Jasmine Road,residential,51.37636607772729,0.00010331243443834975
9262021831,259577639,0,Jalan Tembusu,residential,233.7871783501168,0.00010329429027282992
4488023747,4488023710,0,,unclassified,84.96011811072198,0.00010329002037364425
4005834278,4600053816,0,,primary_link,31.811446736711193,0.00010327555973108081
3106303661,4712140950,0,Kovan Rise,residential,14.37371280520029,0.00010326416505420951
4604814418,1745704726,0,Bukit Batok Street 22,residential,15.884882719369756,0.00010324800293074355
5171971637,4881077651,0,Changi South Avenue 1,tertiary,109.82271995490672,0.00010322514714018428
3961906597,9642000304,0,Lorong 32 Geylang,residential,145.76225175456844,0.0001031981764004903
4430972553,4715305456,0,Anchorvale Drive,tertiary,254.29493169106422,0.00010317754154769927
905221202,905221260,0,"Fiji Road, Wellington Road",residential,284.7869247556291,0.00010315717269989986
247749632,1670227671,0,Claymore Road,residential,58.93351072343692,0.00010313080104047401
4670484929,5175520607,0,Tampines Concourse,residential,77.17359913871329,0.00010309449551408853
1841241231,992571712,0,Tampines Street 43,residential,339.41638458890066,0.00010309087733666322
5892500259,5892500258,0,Canberra Link,residential,14.622901285552606,0.00010308520249815069
1790124104,4606287874,0,Havelock Road,primary,29.98299558314067,0.00010307485296412272
3063313160,242953530,0,Sengkang Square,residential,33.19234363112412,0.00010307219786771621
246179394,382900315,0,International Road,secondary,256.8395603272426,0.00010306587932637954
5014444758,1268261576,0,Bedok Walk,residential,9.800767696506682,0.00010306442591045502
4736876948,4602245957,0,,primary_link,54.15786246540253,0.00010306145625580143
6163743800,6163743556,0,Lorong 5 Toa Payoh,residential,144.73354158994755,0.00010306054249975042
1389166351,1389166276,0,Grove Drive,residential,88.89089668862788,0.00010303703165171407
242576613,4674044570,0,Upper Changi Road East,primary,56.4229732693271,0.00010303273756735905
1140292648,6038568518,0,Namly Avenue,residential,106.18047702531699,0.00010302073046414468
244382991,7496676014,0,Woodlands Circle,residential,394.80221023181764,0.00010300516497323023
2274874178,368920397,0,Punggol Field,tertiary,30.730287728604505,0.00010298532621799583
5039334727,10603520678,0,Bukit Batok West Avenue 5,residential,210.9542282181257,0.00010297929043398004
1110900187,4606920199,0,Woodlands Street 13,residential,633.2341024024564,0.00010297854766779529
882267768,882267787,0,Lorong Sarina,residential,176.0856856001359,0.00010294400884396456
6787309283,4006805595,0,Kaki Bukit Place,residential,614.5927265484792,0.0001029325855879044
1389166281,1389166353,0,Grove Lane,residential,87.82046794319832,0.00010292913488345235
5239822179,5239822184,0,Commonwealth Drive,residential,25.772376134552108,0.00010292116822292905
435134059,435134061,0,,primary_link,33.532244083860405,0.00010291163592171767
6180300656,5268543007,0,,trunk_link,27.84501316804006,0.00010291114190123179
244500614,244501952,0,Woodlands Avenue 5,tertiary,19.865887384537874,0.00010287804456213908
7130337752,244918673,0,Yishun Ring Road,secondary,129.23733374073748,0.00010286589460057523
5241281159,243483918,0,Marine Parade Road,primary,25.525501268066254,0.00010283504480544336
4702371492,4702371499,0,Hougang Street 11,residential,49.28175583191309,0.00010282584220364075
1237320533,2577843885,0,Jurong West Avenue 5,tertiary,386.5605334395241,0.00010280162117735214
5131300199,3633794949,0,Kallang Airport Way,tertiary,119.50230057223669,0.00010279410057716844
243212043,1832724535,0,Jalan Bukit Ho Swee,residential,422.06631981990694,0.00010279203543023856
1111714081,1436128889,0,Woodlands Avenue 4,secondary,33.26992766226678,0.00010278777243177076
392295954,392295953,0,Trevose Crescent,residential,82.84163012679718,0.00010278125298607411
5256683767,5256683763,0,,residential,35.31942261188185,0.00010278003465445484
7035330956,1366619668,0,Camphor Avenue,residential,64.8815479401917,0.00010277215266573805
7170819887,310216796,0,Tuas Link 2,residential,151.7338007167228,0.00010276603429547748
1387646749,6065315583,0,Jalan Chengkek,residential,47.66107208128241,0.00010273241925527318
5014443896,5014443899,0,Portsdown Road,tertiary,15.730353965203273,0.00010270937722071794
4726333428,5143811750,0,Pandan Gardens,residential,17.80596875885112,0.00010268311344107466
366226200,6393172215,0,Paya Lebar Crescent,residential,142.40544961079098,0.00010268188714626495
242966843,7455764282,0,Anchorvale Link,residential,127.55336191501235,0.00010267509983562076
3054874486,3054879050,0,Jalan Rindu,residential,83.2818257561369,0.00010259483182306815
1599358578,507073860,0,Mount Sinai Avenue,residential,32.02266256708959,0.00010258686196728612
7716547273,7716547274,0,Woodlands Crescent,residential,6.967800691589388,0.00010258359241998732
1204315156,1204315058,0,Jalan Bukit Ho Swee,residential,38.1885418356263,0.00010254555520958585
4685938718,259397465,0,Bedok North Street 3,residential,10.51704960631177,0.00010252967461323789
7117912449,7117912450,0,,motorway_link,24.695524577481223,0.00010249314727267544
7117912435,7117912436,0,,motorway_link,24.555612719823497,0.00010249314727267544
7117883414,7117883415,0,,motorway_link,24.55163119473803,0.00010249088969036651
7117883420,7117883422,0,,motorway_link,24.69552880431489,0.00010249088969036651
409469056,409469055,0,Da Silva Lane,residential,25.93172879849229,0.00010248245265737937
392299101,370327638,0,Dunkirk Avenue,residential,95.07791343961867,0.00010243631352359833
5014445126,243857018,0,Bukit Batok Street 52,residential,8.263341682981562,0.00010241142296806379
245573502,244169694,0,,motorway_link,84.04532213506629,0.00010237529946396484
1318459283,1318459246,0,Marigold Drive,residential,27.364915027202862,0.00010237431732160883
5252457368,5252457364,0,Compassvale Bow,residential,21.330297177037423,0.00010236690858951987
4712377240,4712377242,0,Kaki Bukit Avenue 3,unclassified,308.0291474101261,0.00010234094297408835
1711536781,425316755,0,Gerald Drive,residential,74.97599153720292,0.00010233961163328968
310231500,310231428,0,Tuas Avenue 12,unclassified,226.059264577365,0.00010232003630092122
1914483552,1914483530,0,Jalan Berjaya,residential,59.41970742874896,0.00010230561301461652
4592862240,4592862235,0,,primary_link,84.03788701953658,0.0001022786919584005
1889379335,1889379421,0,Orchard Spring Lane,residential,139.32059205331544,0.00010225931976496312
6958977493,6958977497,0,,secondary_link,54.24218492107545,0.00010225564977539564
7103868573,7984329200,0,Woodlands Ring Road,residential,16.992965105108425,0.00010224750433989802
2577843505,237567524,0,Boon Lay Way,primary,352.8936826075495,0.00010223088293930305
247753873,2584498422,0,Choa Chu Kang Track 14,unclassified,452.81699824967035,0.00010219452088130984
7013732727,4605217482,0,Tampines North Drive 1,tertiary,32.94496907124288,0.00010214723909550176
237529149,237528684,0,Commonwealth Avenue West,primary,4.158778132443874,0.00010213841923106562
5239934382,5239934380,0,Ghim Moh Link,residential,45.188084426040234,0.00010210875284281109
595497898,595497900,0,Temasek Avenue,residential,193.47635680512997,0.00010202399635619173
5601131664,5601131665,0,Upper Changi Link,residential,16.105323732942498,0.00010201639921375754
244148728,6637007462,0,Neo Tiew Harvest Link,residential,379.942638807037,0.00010201225209301354
6616343331,6725974160,0,Tuas Avenue 18,unclassified,358.6918914233754,0.0001020114233040022
5014444769,5014444770,0,Bukit Batok East Avenue 5,tertiary,6.5340665684871,0.0001019811552938927
308968892,308968668,0,Jalan Menarong,residential,224.56717399526616,0.00010197709517886958
1360143429,2640908203,0,Bassein Road,residential,24.433787165736604,0.00010196734016597259
4636793710,4746796926,0,T4 Way,secondary,28.0967014986376,0.00010194884474664844
4592983141,239962215,0,Lorong 6 Toa Payoh,secondary,48.73675808598757,0.00010194340739305222
4606359527,1380024107,0,Tuas South Avenue 1,secondary,36.210861827944754,0.00010190957183794493
7701193100,7050884731,0,Jurong West Street 91,residential,64.06204745311808,0.00010188090742055556
246629764,1379774350,0,Tuas South Avenue 3,primary,28.008695253652277,0.0001018734824249955
6281637330,2789631450,0,Tampines Street 85,residential,29.869510963517754,0.00010187271022013348
1140308220,1140325003,0,Namly Place,residential,73.80592638748737,0.00010185996158159834
1360143411,2641802020,0,Minbu Road,residential,52.70569415611729,0.00010185604013408171
365964311,365964327,0,Tagore Lane,residential,103.87039855525393,0.00010184033521872298
236573539,5184383632,0,Petir Road,secondary,71.1932382110937,0.00010182189423988124
380485280,380484873,0,Hougang Avenue 10,secondary,13.496237752510892,0.00010181370169255893
4172966168,4172966156,0,,residential,75.85770594431081,0.00010181023146752122
3085641072,3085641073,0,Seletar Green Avenue,residential,145.245430438653,0.00010179581034246758
4604275694,4604275695,0,Bukit Batok East Avenue 4,tertiary,10.322533289287945,0.00010178219973236969
4427352397,4427352400,0,,secondary_link,47.38981288773766,0.00010177672738420286
247653152,247653149,0,Tanah Merah Kechil Avenue,residential,174.20879088967413,0.00010177200829898624
4172966168,4172966169,0,,residential,84.87910545514441,0.00010176246398289864
246580944,5143806446,0,International Business Park,unclassified,39.227248036298604,0.00010175928108704353
4605024519,5930580315,0,Seletar Aerospace Drive,tertiary,41.53983768590509,0.00010175790350041063
244325526,4607076208,0,North Coast Avenue,unclassified,60.232535936645384,0.00010173555060534904
6163743797,6163743793,0,Lorong 5 Toa Payoh,residential,146.2536504916596,0.00010171454258587426
245222011,593413688,0,Frankel Walk,residential,10.407837149893615,0.00010169801252996577
5992472029,256102801,0,Lorong H Telok Kurau,residential,111.8994033379944,0.00010168532286915195
367454925,367516399,0,Chestnut Crescent,residential,138.38501963553549,0.00010167962788212294
393149567,6836075416,0,Jalan Chempaka Kuning,residential,109.33194394937048,0.00010166606012002595
4260917315,5704674784,0,Bukit Batok West Avenue 5,residential,27.335122894733793,0.00010164353744427957
5968408280,5968408284,0,,residential,36.11849550309763,0.00010164038593995786
4685912610,4685912609,0,,residential,0.7626686801027747,0.00010160143979223589
5681549975,5681549974,0,Marsiling Road,tertiary,12.483680176378396,0.00010157783924286933
4606485682,4606485678,0,,unclassified,17.253055636543227,0.00010157234165229113
5176817455,4600564523,0,Harbour Drive,secondary,26.32084529465727,0.0001015653038783469
622996533,2085370509,0,Lantana Avenue,residential,99.56586977713823,0.00010155433386006282
2085366140,2085366144,1,Swiss Club Road,residential,105.895014436875,0.0001015493947947234
2085366140,2085366144,0,Jalan Senandong,residential,260.7783944457502,0.0001015493947947234
5235602826,5157964714,0,Buangkok Link,residential,80.12911416554815,0.00010154652502347048
4594223780,4594224790,0,Siglap Road,secondary,55.72305053182245,0.00010153983176734896
5841391906,5841391908,0,Bukit Batok Street 21,residential,9.376124806095392,0.0001015381840944164
1111079693,1111079888,0,Woodlands Avenue 5,primary,273.39250491654946,0.00010150573543017441
1936892286,1936892293,0,Dempsey Road,unclassified,101.50561033971319,0.00010148921288142122
12364495695,12364500120,0,Compassvale Walk,residential,14.976633122384559,0.00010147693460995425
4000033078,7424629435,0,,unclassified,4.325453821692425,0.00010146578013590776
308938158,435134061,0,Ang Mo Kio Avenue 6,primary,23.088842917928446,0.00010146450612140203
74408900,4598515838,0,Mohamed Sultan Road,residential,8.810529348146897,0.00010146182520724829
4660426180,395226845,0,Tampines Street 81,residential,8.808883527058342,0.00010146121450918684
4728272979,229182203,0,Cactus Road,residential,18.32862115151954,0.00010146035712662343
1366619569,1366619138,0,Siang Kuang Avenue,residential,33.43912491502678,0.00010145725392619378
6494045168,243702599,0,Senja Road,tertiary,59.78602155542478,0.00010143769391682008
4645880179,206089783,0,Pasir Ris Drive 3,primary,12.198260428131158,0.00010142783655742395
6927710072,5607518099,0,Tampines Street 33,residential,5.962137259109295,0.00010142636037217057
1366619299,1366619472,0,Kenanga Avenue,residential,73.59417468012039,0.00010142501148090273
6159504674,6159504676,0,Toa Payoh Central,residential,9.357510430381891,0.0001014117113546202
4738838451,389448491,0,Stevens Drive,residential,19.161776908681745,0.0001013930848515226
243855491,5264932678,0,Choa Chu Kang North 6,tertiary,48.88667498796535,0.00010139127809546211
1119600891,1119645056,0,Biopolis Road,residential,11.442411529466085,0.0001013800741130535
5146132544,5146132540,0,,secondary_link,20.112247341125865,0.00010135782964502755
1820026408,4661880285,0,Tampines Avenue 11,secondary,52.25263197708597,0.00010133375965031005
258284693,4594224790,0,Ettrick Terrace,residential,47.08688528268532,0.00010131328278437001
1395048568,7057454039,0,Toa Payoh Rise,secondary,44.15912627420143,0.00010130719228544967
3072750705,5166455026,0,Rangoon Road,tertiary,7.648910111095945,0.00010127693799874631
1553269896,1553269893,0,Kent Ridge Crescent,residential,6.504996610823044,0.00010126263253012681
6786277418,6786277419,0,Woodlands Drive 62,residential,9.337429547891363,0.00010123894075806662
5166429131,5015699453,0,Bishan Street 14,tertiary,27.077033152248912,0.00010120919561161951
4604858282,243856689,0,Bukit Batok Road,primary,6.779214495150501,0.00010115469212778191
5270508136,5270508142,0,Tuas Avenue 1,unclassified,26.9289159057648,0.0001011169700084179
5177106504,1702234124,0,,primary_link,59.03940593245794,0.00010110303783830744
2590083588,4604145844,0,Bukit Batok Crescent,unclassified,77.57510234980336,0.00010109924430390378
1645475831,1733898978,0,Turf Club Road,unclassified,217.75550243911448,0.00010109534329265962
4747541164,4747541173,0,,secondary_link,37.09457248478572,0.00010109173557384833
4592960142,253914441,0,Sembawang Hills Drive,residential,26.886532518239093,0.00010108763447383953
1366618974,6056980242,0,Kee Choe Avenue,residential,18.940144011940514,0.0001010806452074188
5015083978,5015083974,0,Tampines Central 3,residential,9.270718406638371,0.00010102306068653209
6158736997,6158736999,0,Toa Payoh East,residential,7.63794621535626,0.00010100982584733244
